pid,pollutant,min,p10,p25,p50,p75,p90,max
1236,TP,0,0.3,0.6,1.3,3,6,20
1237,TP,0,0.3,0.6,1.3,3,6,20
1238,TP,0,0.3,0.6,1.3,3,6,20
1239,TP,0,0.3,0.6,1.3,3,6,20
1240,TP,0,0.3,0.6,1.3,3,6,20
1241,TP,0,0.3,0.6,1.3,3,6,20
1242,TP,0,0.3,0.6,1.3,3,6,20
1243,TP,0,0.3,0.6,1.3,3,6,20
1244,TP,0,0.3,0.6,1.3,3,6,20
1245,TP,0,0.3,0.6,1.3,3,6,20
1246,TP,0,0.3,0.6,1.3,3,6,20
1247,TP,0,0.3,0.6,1.3,3,6,20
1248,TP,0,0.3,0.6,1.3,3,6,20
1249,TP,0,0.3,0.6,1.3,3,6,20
1250,TP,0,0.3,0.6,1.3,3,6,20
1251,TP,0,0.3,0.6,1.3,3,6,20
1252,TP,0,0.3,0.6,1.3,3,6,20
1253,TP,0,0.3,0.6,1.3,3,6,20
1254,TP,0,0.3,0.6,1.3,3,6,20
1255,TP,0,0.3,0.6,1.3,3,6,20
1256,TP,0,0.3,0.6,1.3,3,6,20
1257,TP,0,0.3,0.6,1.3,3,6,20
1258,TP,0,0.3,0.6,1.3,3,6,20
1259,TP,0,0.3,0.6,1.3,3,6,20
1260,TP,0,0.3,0.6,1.3,3,6,20
1261,TP,0,0.3,0.6,1.3,3,6,20
1262,TP,0,0.3,0.6,1.3,3,6,20
1263,TP,0,0.3,0.6,1.3,3,6,20
1264,TP,0,0.3,0.6,1.3,3,6,20
1265,TP,0,0.3,0.6,1.3,3,6,20
1266,TP,0,0.3,0.6,1.3,3,6,20
1267,TP,0,0.3,0.6,1.3,3,6,20
1268,TP,0,0.3,0.6,1.3,3,6,20
1269,TP,0,0.3,0.6,1.3,3,6,20
1270,TP,0,0.3,0.6,1.3,3,6,20
1271,TP,0,0.3,0.6,1.3,3,6,20
1272,TP,0,0.3,0.6,1.3,3,6,20
1273,TP,0,0.3,0.6,1.3,3,6,20
1274,TP,0,0.3,0.6,1.3,3,6,20
1275,TP,0,0.3,0.6,1.3,3,6,20
1276,TP,0,0.3,0.6,1.3,3,6,20
1277,TP,0,0.3,0.6,1.3,3,6,20
1278,TP,0,0.3,0.6,1.3,3,6,20
1279,TP,0,0.3,0.6,1.3,3,6,20
1280,TP,0,0.3,0.6,1.3,3,6,20
1281,TP,0,0.3,0.6,1.3,3,6,20
1282,TP,0,0.3,0.6,1.3,3,6,20
1283,TP,0,0.3,0.6,1.3,3,6,20
1284,TP,0,0.3,0.6,1.3,3,6,20
1285,TP,0,0.3,0.6,1.3,3,6,20
1286,TP,0,0.3,0.6,1.3,3,6,20
1287,TP,0,0.3,0.6,1.3,3,6,20
1288,TP,0,0.3,0.6,1.3,3,6,20
1289,TP,0,0.3,0.6,1.3,3,6,20
1290,TP,0,0.3,0.6,1.3,3,6,20
1291,TP,0,0.3,0.6,1.3,3,6,20
1292,TP,0,0.3,0.6,1.3,3,6,20
1293,TP,0,0.3,0.6,1.3,3,6,20
1294,TP,0,0.3,0.6,1.3,3,6,20
1295,TP,0,0.3,0.6,1.3,3,6,20
1296,TP,0,0.3,0.6,1.3,3,6,20
1297,TP,0,0.3,0.6,1.3,3,6,20
1298,TP,0,0.3,0.6,1.3,3,6,20
1299,TP,0,0.3,0.6,1.3,3,6,20
1300,TP,0,0.3,0.6,1.3,3,6,20
1301,TP,0,0.3,0.6,1.3,3,6,20
1302,TP,0,0.3,0.6,1.3,3,6,20
1303,TP,0,0.3,0.6,1.3,3,6,20
1304,TP,0,0.3,0.6,1.3,3,6,20
1305,TP,0,0.3,0.6,1.3,3,6,20
1306,TP,0,0.3,0.6,1.3,3,6,20
1307,TP,0,0.3,0.6,1.3,3,6,20
1308,TP,0,0.3,0.6,1.3,3,6,20
1309,TP,0,0.3,0.6,1.3,3,6,20
1310,TP,0,0.3,0.6,1.3,3,6,20
1311,TP,0,0.3,0.6,1.3,3,6,20
1312,TP,0,0.3,0.6,1.3,3,6,20
1313,TP,0,0.3,0.6,1.3,3,6,20
1314,TP,0,0.3,0.6,1.3,3,6,20
1315,TP,0,0.3,0.6,1.3,3,6,20
1316,TP,0,0.3,0.6,1.3,3,6,20
1317,TP,0,0.3,0.6,1.3,3,6,20
1318,TP,0,0.3,0.6,1.3,3,6,20
1319,TP,0,0.3,0.6,1.3,3,6,20
1320,TP,0,0.3,0.6,1.3,3,6,20
1321,TP,0,0.3,0.6,1.3,3,6,20
1322,TP,0,0.3,0.6,1.3,3,6,20
1323,TP,0,0.3,0.6,1.3,3,6,20
1324,TP,0,0.3,0.6,1.3,3,6,20
1325,TP,0,0.3,0.6,1.3,3,6,20
1326,TP,0,0.3,0.6,1.3,3,6,20
1327,TP,0,0.3,0.6,1.3,3,6,20
1328,TP,0,0.3,0.6,1.3,3,6,20
1329,TP,0,0.3,0.6,1.3,3,6,20
1330,TP,0,0.3,0.6,1.3,3,6,20
1331,TP,0,0.3,0.6,1.3,3,6,20
1332,TP,0,0.3,0.6,1.3,3,6,20
1333,TP,0,0.3,0.6,1.3,3,6,20
1334,TP,0,0.3,0.6,1.3,3,6,20
1335,TP,0,0.3,0.6,1.3,3,6,20
1336,TP,0,0.3,0.6,1.3,3,6,20
1337,TP,0,0.3,0.6,1.3,3,6,20
1338,TP,0,0.3,0.6,1.3,3,6,20
1339,TP,0,0.3,0.6,1.3,3,6,20
1340,TP,0,0.3,0.6,1.3,3,6,20
1341,TP,0,0.3,0.6,1.3,3,6,20
1342,TP,0,0.3,0.6,1.3,3,6,20
1343,TP,0,0.3,0.6,1.3,3,6,20
1344,TP,0,0.3,0.6,1.3,3,6,20
1345,TP,0,0.3,0.6,1.3,3,6,20
1346,TP,0,0.3,0.6,1.3,3,6,20
1347,TP,0,0.3,0.6,1.3,3,6,20
1348,TP,0,0.3,0.6,1.3,3,6,20
1349,TP,0,0.3,0.6,1.3,3,6,20
1350,TP,0,0.3,0.6,1.3,3,6,20
1351,TP,0,0.3,0.6,1.3,3,6,20
1352,TP,0,0.3,0.6,1.3,3,6,20
1353,TP,0,0.3,0.6,1.3,3,6,20
1354,TP,0,0.3,0.6,1.3,3,6,20
1355,TP,0,0.3,0.6,1.3,3,6,20
1356,TP,0,0.3,0.6,1.3,3,6,20
1357,TP,0,0.3,0.6,1.3,3,6,20
1358,TP,0,0.3,0.6,1.3,3,6,20
1359,TP,0,0.3,0.6,1.3,3,6,20
1360,TP,0,0.3,0.6,1.3,3,6,20
1361,TP,0,0.3,0.6,1.3,3,6,20
1362,TP,0,0.3,0.6,1.3,3,6,20
1363,TP,0,0.3,0.6,1.3,3,6,20
1364,TP,0,0.3,0.6,1.3,3,6,20
1365,TP,0,0.3,0.6,1.3,3,6,20
1366,TP,0,0.3,0.6,1.3,3,6,20
1367,TP,0,0.3,0.6,1.3,3,6,20
1368,TP,0,0.3,0.6,1.3,3,6,20
1369,TP,0,0.3,0.6,1.3,3,6,20
1370,TP,0,0.3,0.6,1.3,3,6,20
1371,TP,0,0.3,0.6,1.3,3,6,20
1372,TP,0,0.3,0.6,1.3,3,6,20
1373,TP,0,0.3,0.6,1.3,3,6,20
1374,TP,0,0.3,0.6,1.3,3,6,20
1375,TP,0,0.3,0.6,1.3,3,6,20
1376,TP,0,0.3,0.6,1.3,3,6,20
1377,TP,0,0.3,0.6,1.3,3,6,20
1378,TP,0,0.3,0.6,1.3,3,6,20
1379,TP,0,0.3,0.6,1.3,3,6,20
1380,TP,0,0.3,0.6,1.3,3,6,20
1381,TP,0,0.3,0.6,1.3,3,6,20
1382,TP,0,0.3,0.6,1.3,3,6,20
1383,TP,0,0.3,0.6,1.3,3,6,20
1384,TP,0,0.3,0.6,1.3,3,6,20
1385,TP,0,0.3,0.6,1.3,3,6,20
1386,TP,0,0.3,0.6,1.3,3,6,20
1387,TP,0,0.3,0.6,1.3,3,6,20
1388,TP,0,0.3,0.6,1.3,3,6,20
1389,TP,0,0.3,0.6,1.3,3,6,20
1390,TP,0,0.3,0.6,1.3,3,6,20
1391,TP,0,0.3,0.6,1.3,3,6,20
1392,TP,0,0.3,0.6,1.3,3,6,20
1393,TP,0,0.3,0.6,1.3,3,6,20
1394,TP,0,0.3,0.6,1.3,3,6,20
1395,TP,0,0.3,0.6,1.3,3,6,20
1396,TP,0,0.3,0.6,1.3,3,6,20
1397,TP,0,0.3,0.6,1.3,3,6,20
1398,TP,0,0.3,0.6,1.3,3,6,20
1399,TP,0,0.3,0.6,1.3,3,6,20
1400,TP,0,0.3,0.6,1.3,3,6,20
1401,TP,0,0.3,0.6,1.3,3,6,20
1402,TP,0,0.3,0.6,1.3,3,6,20
1403,TP,0,0.3,0.6,1.3,3,6,20
1404,TP,0,0.3,0.6,1.3,3,6,20
1405,TP,0,0.3,0.6,1.3,3,6,20
1406,TP,0,0.3,0.6,1.3,3,6,20
1407,TP,0,0.3,0.6,1.3,3,6,20
1408,TP,0,0.3,0.6,1.3,3,6,20
1409,TP,0,0.3,0.6,1.3,3,6,20
1410,TP,0,0.3,0.6,1.3,3,6,20
1411,TP,0,0.3,0.6,1.3,3,6,20
1412,TP,0,0.3,0.6,1.3,3,6,20
1413,TP,0,0.3,0.6,1.3,3,6,20
1414,TP,0,0.3,0.6,1.3,3,6,20
1415,TP,0,0.3,0.6,1.3,3,6,20
1416,TP,0,0.3,0.6,1.3,3,6,20
1417,TP,0,0.3,0.6,1.3,3,6,20
1418,TP,0,0.3,0.6,1.3,3,6,20
1419,TP,0,0.3,0.6,1.3,3,6,20
1420,TP,0,0.3,0.6,1.3,3,6,20
1421,TP,0,0.3,0.6,1.3,3,6,20
1422,TP,0,0.3,0.6,1.3,3,6,20
1423,TP,0,0.3,0.6,1.3,3,6,20
1424,TP,0,0.3,0.6,1.3,3,6,20
1425,TP,0,0.3,0.6,1.3,3,6,20
1426,TP,0,0.3,0.6,1.3,3,6,20
1427,TP,0,0.3,0.6,1.3,3,6,20
1428,TP,0,0.3,0.6,1.3,3,6,20
1429,TP,0,0.3,0.6,1.3,3,6,20
1430,TP,0,0.3,0.6,1.3,3,6,20
1431,TP,0,0.3,0.6,1.3,3,6,20
1432,TP,0,0.3,0.6,1.3,3,6,20
1433,TP,0,0.3,0.6,1.3,3,6,20
1434,TP,0,0.3,0.6,1.3,3,6,20
1435,TP,0,0.3,0.6,1.3,3,6,20
1436,TP,0,0.3,0.6,1.3,3,6,20
1437,TP,0,0.3,0.6,1.3,3,6,20
1438,TP,0,0.3,0.6,1.3,3,6,20
1439,TP,0,0.3,0.6,1.3,3,6,20
1440,TP,0,0.3,0.6,1.3,3,6,20
1441,TP,0,0.3,0.6,1.3,3,6,20
1442,TP,0,0.3,0.6,1.3,3,6,20
1443,TP,0,0.3,0.6,1.3,3,6,20
1444,TP,0,0.3,0.6,1.3,3,6,20
1445,TP,0,0.3,0.6,1.3,3,6,20
1446,TP,0,0.3,0.6,1.3,3,6,20
1447,TP,0,0.3,0.6,1.3,3,6,20
1448,TP,0,0.3,0.6,1.3,3,6,20
1449,TP,0,0.3,0.6,1.3,3,6,20
1450,TP,0,0.3,0.6,1.3,3,6,20
1451,TP,0,0.3,0.6,1.3,3,6,20
1452,TP,0,0.3,0.6,1.3,3,6,20
1453,TP,0,0.3,0.6,1.3,3,6,20
1454,TP,0,0.3,0.6,1.3,3,6,20
1455,TP,0,0.3,0.6,1.3,3,6,20
1456,TP,0,0.3,0.6,1.3,3,6,20
1457,TP,0,0.3,0.6,1.3,3,6,20
1458,TP,0,0.3,0.6,1.3,3,6,20
1459,TP,0,0.3,0.6,1.3,3,6,20
1460,TP,0,0.3,0.6,1.3,3,6,20
1461,TP,0,0.3,0.6,1.3,3,6,20
1462,TP,0,0.3,0.6,1.3,3,6,20
1463,TP,0,0.3,0.6,1.3,3,6,20
1464,TP,0,0.3,0.6,1.3,3,6,20
1465,TP,0,0.3,0.6,1.3,3,6,20
1466,TP,0,0.3,0.6,1.3,3,6,20
1467,TP,0,0.3,0.6,1.3,3,6,20
1468,TP,0,0.3,0.6,1.3,3,6,20
1469,TP,0,0.3,0.6,1.3,3,6,20
1470,TP,0,0.3,0.6,1.3,3,6,20
1471,TP,0,0.3,0.6,1.3,3,6,20
1472,TP,0,0.3,0.6,1.3,3,6,20
1473,TP,0,0.3,0.6,1.3,3,6,20
1474,TP,0,0.3,0.6,1.3,3,6,20
1475,TP,0,0.3,0.6,1.3,3,6,20
1476,TP,0,0.3,0.6,1.3,3,6,20
1477,TP,0,0.3,0.6,1.3,3,6,20
1478,TP,0,0.3,0.6,1.3,3,6,20
1479,TP,0,0.3,0.6,1.3,3,6,20
1480,TP,0,0.3,0.6,1.3,3,6,20
1481,TP,0,0.3,0.6,1.3,3,6,20
1482,TP,0,0.3,0.6,1.3,3,6,20
1483,TP,0,0.3,0.6,1.3,3,6,20
1484,TP,0,0.3,0.6,1.3,3,6,20
1485,TP,0,0.3,0.6,1.3,3,6,20
1486,TP,0,0.3,0.6,1.3,3,6,20
1487,TP,0,0.3,0.6,1.3,3,6,20
1488,TP,0,0.3,0.6,1.3,3,6,20
1489,TP,0,0.3,0.6,1.3,3,6,20
1490,TP,0,0.3,0.6,1.3,3,6,20
1491,TP,0,0.3,0.6,1.3,3,6,20
1492,TP,0,0.3,0.6,1.3,3,6,20
1493,TP,0,0.3,0.6,1.3,3,6,20
1494,TP,0,0.3,0.6,1.3,3,6,20
1495,TP,0,0.3,0.6,1.3,3,6,20
1496,TP,0,0.3,0.6,1.3,3,6,20
1497,TP,0,0.3,0.6,1.3,3,6,20
1498,TP,0,0.3,0.6,1.3,3,6,20
1499,TP,0,0.3,0.6,1.3,3,6,20
1500,TP,0,0.3,0.6,1.3,3,6,20
1501,TP,0,0.3,0.6,1.3,3,6,20
1502,TP,0,0.3,0.6,1.3,3,6,20
1503,TP,0,0.3,0.6,1.3,3,6,20
1504,TP,0,0.3,0.6,1.3,3,6,20
1505,TP,0,0.3,0.6,1.3,3,6,20
1506,TP,0,0.3,0.6,1.3,3,6,20
1507,TP,0,0.3,0.6,1.3,3,6,20
1508,TP,0,0.3,0.6,1.3,3,6,20
1509,TP,0,0.3,0.6,1.3,3,6,20
1510,TP,0,0.3,0.6,1.3,3,6,20
1511,TP,0,0.3,0.6,1.3,3,6,20
1512,TP,0,0.3,0.6,1.3,3,6,20
1513,TP,0,0.3,0.6,1.3,3,6,20
1514,TP,0,0.3,0.6,1.3,3,6,20
1515,TP,0,0.3,0.6,1.3,3,6,20
1516,TP,0,0.3,0.6,1.3,3,6,20
1517,TP,0,0.3,0.6,1.3,3,6,20
1518,TP,0,0.3,0.6,1.3,3,6,20
1519,TP,0,0.3,0.6,1.3,3,6,20
1520,TP,0,0.3,0.6,1.3,3,6,20
1521,TP,0,0.3,0.6,1.3,3,6,20
1522,TP,0,0.3,0.6,1.3,3,6,20
1523,TP,0,0.3,0.6,1.3,3,6,20
1524,TP,0,0.3,0.6,1.3,3,6,20
1525,TP,0,0.3,0.6,1.3,3,6,20
1526,TP,0,0.3,0.6,1.3,3,6,20
1527,TP,0,0.3,0.6,1.3,3,6,20
1528,TP,0,0.3,0.6,1.3,3,6,20
1529,TP,0,0.3,0.6,1.3,3,6,20
1530,TP,0,0.3,0.6,1.3,3,6,20
1531,TP,0,0.3,0.6,1.3,3,6,20
1532,TP,0,0.3,0.6,1.3,3,6,20
1533,TP,0,0.3,0.6,1.3,3,6,20
1534,TP,0,0.3,0.6,1.3,3,6,20
1535,TP,0,0.3,0.6,1.3,3,6,20
1536,TP,0,0.3,0.6,1.3,3,6,20
1537,TP,0,0.3,0.6,1.3,3,6,20
1538,TP,0,0.3,0.6,1.3,3,6,20
1539,TP,0,0.3,0.6,1.3,3,6,20
1540,TP,0,0.3,0.6,1.3,3,6,20
1541,TP,0,0.3,0.6,1.3,3,6,20
1542,TP,0,0.3,0.6,1.3,3,6,20
1543,TP,0,0.3,0.6,1.3,3,6,20
1544,TP,0,0.3,0.6,1.3,3,6,20
1545,TP,0,0.3,0.6,1.3,3,6,20
1546,TP,0,0.3,0.6,1.3,3,6,20
1547,TP,0,0.3,0.6,1.3,3,6,20
1548,TP,0,0.3,0.6,1.3,3,6,20
1549,TP,0,0.3,0.6,1.3,3,6,20
1550,TP,0,0.3,0.6,1.3,3,6,20
1551,TP,0,0.3,0.6,1.3,3,6,20
1552,TP,0,0.3,0.6,1.3,3,6,20
1553,TP,0,0.3,0.6,1.3,3,6,20
1554,TP,0,0.3,0.6,1.3,3,6,20
1555,TP,0,0.3,0.6,1.3,3,6,20
1556,TP,0,0.3,0.6,1.3,3,6,20
1557,TP,0,0.3,0.6,1.3,3,6,20
1558,TP,0,0.3,0.6,1.3,3,6,20
1559,TP,0,0.3,0.6,1.3,3,6,20
1560,TP,0,0.3,0.6,1.3,3,6,20
1561,TP,0,0.3,0.6,1.3,3,6,20
1562,TP,0,0.3,0.6,1.3,3,6,20
1563,TP,0,0.3,0.6,1.3,3,6,20
1564,TP,0,0.3,0.6,1.3,3,6,20
1565,TP,0,0.3,0.6,1.3,3,6,20
1566,TP,0,0.3,0.6,1.3,3,6,20
1567,TP,0,0.3,0.6,1.3,3,6,20
1568,TP,0,0.3,0.6,1.3,3,6,20
1569,TP,0,0.3,0.6,1.3,3,6,20
1570,TP,0,0.3,0.6,1.3,3,6,20
1571,TP,0,0.3,0.6,1.3,3,6,20
1572,TP,0,0.3,0.6,1.3,3,6,20
1573,TP,0,0.3,0.6,1.3,3,6,20
1574,TP,0,0.3,0.6,1.3,3,6,20
1575,TP,0,0.3,0.6,1.3,3,6,20
1576,TP,0,0.3,0.6,1.3,3,6,20
1577,TP,0,0.3,0.6,1.3,3,6,20
1578,TP,0,0.3,0.6,1.3,3,6,20
1579,TP,0,0.3,0.6,1.3,3,6,20
1580,TP,0,0.3,0.6,1.3,3,6,20
1581,TP,0,0.3,0.6,1.3,3,6,20
1582,TP,0,0.3,0.6,1.3,3,6,20
1583,TP,0,0.3,0.6,1.3,3,6,20
1584,TP,0,0.3,0.6,1.3,3,6,20
1585,TP,0,0.3,0.6,1.3,3,6,20
1586,TP,0,0.3,0.6,1.3,3,6,20
1587,TP,0,0.3,0.6,1.3,3,6,20
1588,TP,0,0.3,0.6,1.3,3,6,20
1589,TP,0,0.3,0.6,1.3,3,6,20
1590,TP,0,0.3,0.6,1.3,3,6,20
1591,TP,0,0.3,0.6,1.3,3,6,20
1592,TP,0,0.3,0.6,1.3,3,6,20
1593,TP,0,0.3,0.6,1.3,3,6,20
1594,TP,0,0.3,0.6,1.3,3,6,20
1595,TP,0,0.3,0.6,1.3,3,6,20
1596,TP,0,0.3,0.6,1.3,3,6,20
1597,TP,0,0.3,0.6,1.3,3,6,20
1598,TP,0,0.3,0.6,1.3,3,6,20
1599,TP,0,0.3,0.6,1.3,3,6,20
1600,TP,0,0.3,0.6,1.3,3,6,20
1601,TP,0,0.3,0.6,1.3,3,6,20
1602,TP,0,0.3,0.6,1.3,3,6,20
1603,TP,0,0.3,0.6,1.3,3,6,20
1604,TP,0,0.3,0.6,1.3,3,6,20
1605,TP,0,0.3,0.6,1.3,3,6,20
1606,TP,0,0.3,0.6,1.3,3,6,20
1607,TP,0,0.3,0.6,1.3,3,6,20
1608,TP,0,0.3,0.6,1.3,3,6,20
1609,TP,0,0.3,0.6,1.3,3,6,20
1610,TP,0,0.3,0.6,1.3,3,6,20
1611,TP,0,0.3,0.6,1.3,3,6,20
1612,TP,0,0.3,0.6,1.3,3,6,20
1613,TP,0,0.3,0.6,1.3,3,6,20
1614,TP,0,0.3,0.6,1.3,3,6,20
1615,TP,0,0.3,0.6,1.3,3,6,20
1616,TP,0,0.3,0.6,1.3,3,6,20
1617,TP,0,0.3,0.6,1.3,3,6,20
1618,TP,0,0.3,0.6,1.3,3,6,20
1619,TP,0,0.3,0.6,1.3,3,6,20
1620,TP,0,0.3,0.6,1.3,3,6,20
1621,TP,0,0.3,0.6,1.3,3,6,20
1622,TP,0,0.3,0.6,1.3,3,6,20
1623,TP,0,0.3,0.6,1.3,3,6,20
1624,TP,0,0.3,0.6,1.3,3,6,20
1625,TP,0,0.3,0.6,1.3,3,6,20
1626,TP,0,0.3,0.6,1.3,3,6,20
1627,TP,0,0.3,0.6,1.3,3,6,20
1628,TP,0,0.3,0.6,1.3,3,6,20
1629,TP,0,0.3,0.6,1.3,3,6,20
1630,TP,0,0.3,0.6,1.3,3,6,20
1631,TP,0,0.3,0.6,1.3,3,6,20
1632,TP,0,0.3,0.6,1.3,3,6,20
1633,TP,0,0.3,0.6,1.3,3,6,20
1634,TP,0,0.3,0.6,1.3,3,6,20
1635,TP,0,0.3,0.6,1.3,3,6,20
1636,TP,0,0.3,0.6,1.3,3,6,20
1637,TP,0,0.3,0.6,1.3,3,6,20
1638,TP,0,0.3,0.6,1.3,3,6,20
1639,TP,0,0.3,0.6,1.3,3,6,20
1640,TP,0,0.3,0.6,1.3,3,6,20
1641,TP,0,0.3,0.6,1.3,3,6,20
1642,TP,0,0.3,0.6,1.3,3,6,20
1643,TP,0,0.3,0.6,1.3,3,6,20
1644,TP,0,0.3,0.6,1.3,3,6,20
1645,TP,0,0.3,0.6,1.3,3,6,20
1646,TP,0,0.3,0.6,1.3,3,6,20
1647,TP,0,0.3,0.6,1.3,3,6,20
1648,TP,0,0.3,0.6,1.3,3,6,20
1649,TP,0,0.3,0.6,1.3,3,6,20
1650,TP,0,0.3,0.6,1.3,3,6,20
1651,TP,0,0.3,0.6,1.3,3,6,20
1652,TP,0,0.3,0.6,1.3,3,6,20
1653,TP,0,0.3,0.6,1.3,3,6,20
1654,TP,0,0.3,0.6,1.3,3,6,20
1655,TP,0,0.3,0.6,1.3,3,6,20
1656,TP,0,0.3,0.6,1.3,3,6,20
1657,TP,0,0.3,0.6,1.3,3,6,20
1658,TP,0,0.3,0.6,1.3,3,6,20
1659,TP,0,0.3,0.6,1.3,3,6,20
1660,TP,0,0.3,0.6,1.3,3,6,20
1661,TP,0,0.3,0.6,1.3,3,6,20
1662,TP,0,0.3,0.6,1.3,3,6,20
1663,TP,0,0.3,0.6,1.3,3,6,20
1664,TP,0,0.3,0.6,1.3,3,6,20
1665,TP,0,0.3,0.6,1.3,3,6,20
1666,TP,0,0.3,0.6,1.3,3,6,20
1667,TP,0,0.3,0.6,1.3,3,6,20
1668,TP,0,0.3,0.6,1.3,3,6,20
1669,TP,0,0.3,0.6,1.3,3,6,20
1670,TP,0,0.3,0.6,1.3,3,6,20
1671,TP,0,0.3,0.6,1.3,3,6,20
1672,TP,0,0.3,0.6,1.3,3,6,20
1673,TP,0,0.3,0.6,1.3,3,6,20
1674,TP,0,0.3,0.6,1.3,3,6,20
1675,TP,0,0.3,0.6,1.3,3,6,20
1676,TP,0,0.3,0.6,1.3,3,6,20
1677,TP,0,0.3,0.6,1.3,3,6,20
1678,TP,0,0.3,0.6,1.3,3,6,20
1679,TP,0,0.3,0.6,1.3,3,6,20
1680,TP,0,0.3,0.6,1.3,3,6,20
1681,TP,0,0.3,0.6,1.3,3,6,20
1682,TP,0,0.3,0.6,1.3,3,6,20
1683,TP,0,0.3,0.6,1.3,3,6,20
1684,TP,0,0.3,0.6,1.3,3,6,20
1685,TP,0,0.3,0.6,1.3,3,6,20
1686,TP,0,0.3,0.6,1.3,3,6,20
1687,TP,0,0.3,0.6,1.3,3,6,20
1688,TP,0,0.3,0.6,1.3,3,6,20
1689,TP,0,0.3,0.6,1.3,3,6,20
1690,TP,0,0.3,0.6,1.3,3,6,20
1691,TP,0,0.3,0.6,1.3,3,6,20
1692,TP,0,0.3,0.6,1.3,3,6,20
1693,TP,0,0.3,0.6,1.3,3,6,20
1694,TP,0,0.3,0.6,1.3,3,6,20
1695,TP,0,0.3,0.6,1.3,3,6,20
1696,TP,0,0.3,0.6,1.3,3,6,20
1697,TP,0,0.3,0.6,1.3,3,6,20
1698,TP,0,0.3,0.6,1.3,3,6,20
1699,TP,0,0.3,0.6,1.3,3,6,20
1700,TP,0,0.3,0.6,1.3,3,6,20
1701,TP,0,0.3,0.6,1.3,3,6,20
1702,TP,0,0.3,0.6,1.3,3,6,20
1703,TP,0,0.3,0.6,1.3,3,6,20
1704,TP,0,0.3,0.6,1.3,3,6,20
1705,TP,0,0.3,0.6,1.3,3,6,20
1706,TP,0,0.3,0.6,1.3,3,6,20
1707,TP,0,0.3,0.6,1.3,3,6,20
1708,TP,0,0.3,0.6,1.3,3,6,20
1709,TP,0,0.3,0.6,1.3,3,6,20
1710,TP,0,0.3,0.6,1.3,3,6,20
1711,TP,0,0.3,0.6,1.3,3,6,20
1712,TP,0,0.3,0.6,1.3,3,6,20
1713,TP,0,0.3,0.6,1.3,3,6,20
1714,TP,0,0.3,0.6,1.3,3,6,20
1715,TP,0,0.3,0.6,1.3,3,6,20
1716,TP,0,0.3,0.6,1.3,3,6,20
1717,TP,0,0.3,0.6,1.3,3,6,20
1718,TP,0,0.3,0.6,1.3,3,6,20
1719,TP,0,0.3,0.6,1.3,3,6,20
1720,TP,0,0.3,0.6,1.3,3,6,20
1721,TP,0,0.3,0.6,1.3,3,6,20
1722,TP,0,0.3,0.6,1.3,3,6,20
1723,TP,0,0.3,0.6,1.3,3,6,20
1724,TP,0,0.3,0.6,1.3,3,6,20
1725,TP,0,0.3,0.6,1.3,3,6,20
1726,TP,0,0.3,0.6,1.3,3,6,20
1727,TP,0,0.3,0.6,1.3,3,6,20
1728,TP,0,0.3,0.6,1.3,3,6,20
1729,TP,0,0.3,0.6,1.3,3,6,20
1730,TP,0,0.3,0.6,1.3,3,6,20
1731,TP,0,0.3,0.6,1.3,3,6,20
1732,TP,0,0.3,0.6,1.3,3,6,20
1733,TP,0,0.3,0.6,1.3,3,6,20
1734,TP,0,0.3,0.6,1.3,3,6,20
1735,TP,0,0.3,0.6,1.3,3,6,20
1736,TP,0,0.3,0.6,1.3,3,6,20
1737,TP,0,0.3,0.6,1.3,3,6,20
1738,TP,0,0.3,0.6,1.3,3,6,20
1739,TP,0,0.3,0.6,1.3,3,6,20
1740,TP,0,0.3,0.6,1.3,3,6,20
1741,TP,0,0.3,0.6,1.3,3,6,20
1742,TP,0,0.3,0.6,1.3,3,6,20
1743,TP,0,0.3,0.6,1.3,3,6,20
1744,TP,0,0.3,0.6,1.3,3,6,20
1745,TP,0,0.3,0.6,1.3,3,6,20
1746,TP,0,0.3,0.6,1.3,3,6,20
1747,TP,0,0.3,0.6,1.3,3,6,20
1748,TP,0,0.3,0.6,1.3,3,6,20
1749,TP,0,0.3,0.6,1.3,3,6,20
1750,TP,0,0.3,0.6,1.3,3,6,20
1751,TP,0,0.3,0.6,1.3,3,6,20
1752,TP,0,0.3,0.6,1.3,3,6,20
1753,TP,0,0.3,0.6,1.3,3,6,20
1754,TP,0,0.3,0.6,1.3,3,6,20
1755,TP,0,0.3,0.6,1.3,3,6,20
1756,TP,0,0.3,0.6,1.3,3,6,20
1757,TP,0,0.3,0.6,1.3,3,6,20
1758,TP,0,0.3,0.6,1.3,3,6,20
1759,TP,0,0.3,0.6,1.3,3,6,20
1760,TP,0,0.3,0.6,1.3,3,6,20
1761,TP,0,0.3,0.6,1.3,3,6,20
1762,TP,0,0.3,0.6,1.3,3,6,20
1763,TP,0,0.3,0.6,1.3,3,6,20
1764,TP,0,0.3,0.6,1.3,3,6,20
1765,TP,0,0.3,0.6,1.3,3,6,20
1766,TP,0,0.3,0.6,1.3,3,6,20
1767,TP,0,0.3,0.6,1.3,3,6,20
1768,TP,0,0.3,0.6,1.3,3,6,20
1769,TP,0,0.3,0.6,1.3,3,6,20
1770,TP,0,0.3,0.6,1.3,3,6,20
1771,TP,0,0.3,0.6,1.3,3,6,20
1772,TP,0,0.3,0.6,1.3,3,6,20
